id,label
1828.png,truck
1829.png,horse
1830.png,truck
1831.png,bird
1832.png,airplane
1833.png,deer
1834.png,horse
1835.png,cat
1836.png,horse
1837.png,frog
1838.png,frog
1839.png,bird
1840.png,cat
1841.png,horse
1842.png,cat
1843.png,frog
1844.png,ship
1845.png,bird
1846.png,cat
1847.png,cat
1848.png,dog
1849.png,dog
1850.png,dog
1851.png,bird
1852.png,deer
1853.png,bird
1854.png,ship
1855.png,horse
1856.png,deer
1857.png,cat
1858.png,horse
1859.png,horse
1860.png,ship
1861.png,dog
1862.png,bird
1863.png,ship
1864.png,deer
1865.png,cat
1866.png,dog
1867.png,deer
1868.png,bird
1869.png,truck
1870.png,automobile
1871.png,deer
1872.png,airplane
1873.png,airplane
1874.png,dog
1875.png,frog
1876.png,dog
1877.png,frog
1878.png,ship
1879.png,airplane
1880.png,cat
1881.png,deer
1882.png,deer
1883.png,deer
1884.png,bird
1885.png,bird
1886.png,airplane
1887.png,dog
1888.png,airplane
1889.png,cat
1890.png,deer
1891.png,horse
1892.png,horse
1893.png,cat
1894.png,truck
1895.png,horse
1896.png,cat
1897.png,horse
1898.png,cat
1899.png,horse
1900.png,horse
1901.png,horse
1902.png,automobile
1903.png,horse
1904.png,deer
1905.png,deer
1906.png,horse
1907.png,truck
1908.png,automobile
1909.png,horse
1910.png,horse
1911.png,deer
1912.png,dog
1913.png,truck
1914.png,airplane
1915.png,ship
1916.png,horse
1917.png,cat
1918.png,frog
1919.png,bird
1920.png,cat
1921.png,ship
1922.png,bird
1923.png,dog
1924.png,deer
1925.png,ship
1926.png,deer
1927.png,airplane
1928.png,horse
1929.png,dog
1930.png,bird
1931.png,horse
1932.png,horse
1933.png,bird
1934.png,frog
1935.png,deer
1936.png,airplane
1937.png,bird
1938.png,deer
1939.png,cat
1940.png,ship
1941.png,truck
1942.png,deer
1943.png,dog
1944.png,dog
1945.png,frog
1946.png,horse
1947.png,automobile
1948.png,truck
1949.png,frog
1950.png,dog
1951.png,airplane
1952.png,cat
1953.png,deer
1954.png,deer
1955.png,airplane
1956.png,frog
1957.png,frog
1958.png,ship
1959.png,cat
1960.png,frog
1961.png,airplane
1962.png,cat
1963.png,cat
1964.png,cat
1965.png,ship
1966.png,cat
1967.png,cat
1968.png,ship
1969.png,deer
1970.png,cat
1971.png,ship
1972.png,bird
1973.png,truck
1974.png,automobile
1975.png,deer
1976.png,truck
1977.png,dog
1978.png,airplane
1979.png,frog
1980.png,dog
1981.png,airplane
1982.png,bird
1983.png,frog
1984.png,dog
1985.png,deer
1986.png,automobile
1987.png,dog
1988.png,truck
1989.png,airplane
1990.png,frog
1991.png,bird
1992.png,dog
1993.png,deer
1994.png,dog
1995.png,ship
1996.png,bird
1997.png,ship
1998.png,horse
1999.png,dog
2000.png,airplane
2001.png,horse
2002.png,truck
2003.png,truck
2004.png,ship
2005.png,bird
2006.png,automobile
2007.png,airplane
2008.png,bird
2009.png,horse
2010.png,dog
2011.png,airplane
2012.png,cat
2013.png,ship
2014.png,dog
2015.png,airplane
2016.png,horse
2017.png,truck
2018.png,dog
2019.png,ship
2020.png,frog
2021.png,truck
2022.png,airplane
2023.png,horse
2024.png,automobile
2025.png,truck
2026.png,cat
2027.png,dog
2028.png,airplane
2029.png,dog
2030.png,automobile
2031.png,horse
2032.png,ship
2033.png,truck
2034.png,bird
2035.png,airplane
2036.png,airplane
2037.png,ship
2038.png,automobile
2039.png,automobile
2040.png,automobile
2041.png,frog
2042.png,bird
2043.png,cat
2044.png,frog
2045.png,bird
2046.png,horse
2047.png,automobile
2048.png,truck
2049.png,cat
2050.png,horse
2051.png,frog
2052.png,cat
2053.png,automobile
2054.png,airplane
2055.png,dog
2056.png,truck
2057.png,deer
2058.png,cat
2059.png,truck
2060.png,dog
2061.png,airplane
2062.png,truck
2063.png,bird
2064.png,horse
2065.png,dog
2066.png,ship
2067.png,airplane
2068.png,automobile
2069.png,cat
2070.png,deer
2071.png,ship
2072.png,dog
2073.png,automobile
2074.png,dog
2075.png,horse
2076.png,horse
2077.png,bird
2078.png,ship
2079.png,deer
2080.png,bird
2081.png,bird
2082.png,dog
2083.png,cat
2084.png,cat
2085.png,automobile
2086.png,deer
2087.png,truck
2088.png,bird
2089.png,deer
2090.png,dog
2091.png,bird
2092.png,bird
2093.png,cat
2094.png,bird
2095.png,automobile
2096.png,dog
2097.png,ship
2098.png,truck
2099.png,bird
2100.png,frog
2101.png,frog
2102.png,automobile
2103.png,horse
2104.png,horse
2105.png,dog
2106.png,deer
2107.png,deer
2108.png,airplane
2109.png,dog
2110.png,ship
2111.png,ship
2112.png,frog
2113.png,frog
2114.png,horse
2115.png,bird
2116.png,frog
2117.png,deer
2118.png,dog
2119.png,automobile
2120.png,horse
2121.png,dog
2122.png,bird
2123.png,deer
2124.png,deer
2125.png,frog
2126.png,dog
2127.png,bird
2128.png,cat
2129.png,ship
2130.png,truck
2131.png,cat
2132.png,deer
2133.png,cat
2134.png,bird
2135.png,frog
2136.png,horse
2137.png,bird
2138.png,cat
2139.png,bird
2140.png,horse
2141.png,horse
2142.png,cat
2143.png,airplane
2144.png,automobile
2145.png,deer
2146.png,airplane
2147.png,frog
2148.png,dog
2149.png,dog
2150.png,automobile
2151.png,frog
2152.png,horse
2153.png,frog
2154.png,automobile
2155.png,cat
2156.png,deer
2157.png,airplane
2158.png,truck
2159.png,truck
2160.png,frog
2161.png,ship
2162.png,ship
2163.png,cat
2164.png,bird
2165.png,cat
2166.png,cat
2167.png,ship
2168.png,dog
2169.png,cat
2170.png,airplane
2171.png,truck
2172.png,airplane
2173.png,ship
2174.png,automobile
2175.png,cat
2176.png,deer
2177.png,ship
2178.png,bird
2179.png,deer
2180.png,frog
2181.png,automobile
2182.png,cat
2183.png,dog
2184.png,dog
2185.png,automobile
2186.png,automobile
2187.png,automobile
2188.png,truck
2189.png,dog
2190.png,airplane
2191.png,deer
2192.png,bird
2193.png,truck
2194.png,bird
2195.png,dog
2196.png,horse
2197.png,deer
2198.png,cat
2199.png,cat
2200.png,truck
2201.png,automobile
2202.png,horse
2203.png,bird
2204.png,frog
2205.png,automobile
2206.png,bird
2207.png,truck
2208.png,horse
2209.png,truck
2210.png,airplane
2211.png,deer
2212.png,horse
2213.png,ship
2214.png,deer
2215.png,truck
2216.png,truck
2217.png,deer
2218.png,bird
2219.png,truck
2220.png,truck
2221.png,ship
2222.png,ship
2223.png,frog
2224.png,cat
2225.png,bird
2226.png,deer
2227.png,frog
2228.png,automobile
2229.png,horse
2230.png,ship
2231.png,bird
2232.png,dog
2233.png,ship
2234.png,airplane
2235.png,deer
2236.png,deer
2237.png,dog
2238.png,bird
2239.png,deer
2240.png,frog
2241.png,dog
2242.png,frog
2243.png,dog
2244.png,horse
2245.png,horse
2246.png,deer
2247.png,dog
2248.png,bird
2249.png,airplane
2250.png,automobile
2251.png,automobile
2252.png,truck
2253.png,frog
2254.png,deer
2255.png,cat
2256.png,ship
2257.png,horse
2258.png,deer
2259.png,airplane
2260.png,automobile
2261.png,dog
2262.png,dog
2263.png,airplane
2264.png,horse
2265.png,airplane
2266.png,ship
2267.png,dog
2268.png,frog
2269.png,automobile
2270.png,bird
2271.png,cat
2272.png,dog
2273.png,ship
2274.png,truck
2275.png,frog
2276.png,horse
2277.png,frog
2278.png,airplane
2279.png,horse
2280.png,cat
2281.png,automobile
2282.png,truck
2283.png,deer
2284.png,automobile
2285.png,ship
2286.png,ship
2287.png,automobile
2288.png,airplane
2289.png,frog
2290.png,automobile
2291.png,horse
2292.png,bird
2293.png,dog
2294.png,deer
2295.png,dog
2296.png,frog
2297.png,frog
2298.png,deer
2299.png,ship
2300.png,frog
2301.png,deer
2302.png,horse
2303.png,truck
2304.png,truck
2305.png,deer
2306.png,dog
2307.png,automobile
2308.png,cat
2309.png,truck
2310.png,ship
2311.png,frog
2312.png,horse
2313.png,cat
2314.png,truck
2315.png,dog
2316.png,bird
2317.png,dog
2318.png,bird
2319.png,automobile
2320.png,horse
2321.png,automobile
2322.png,horse
2323.png,airplane
2324.png,ship
2325.png,cat
2326.png,ship
2327.png,cat
2328.png,deer
2329.png,automobile
2330.png,deer
2331.png,airplane
2332.png,horse
2333.png,truck
2334.png,ship
2335.png,dog
2336.png,dog
2337.png,frog
2338.png,cat
2339.png,truck
2340.png,automobile
2341.png,bird
2342.png,airplane
2343.png,airplane
2344.png,bird
2345.png,ship
2346.png,airplane
2347.png,bird
2348.png,truck
2349.png,cat
2350.png,bird
2351.png,airplane
2352.png,truck
2353.png,truck
2354.png,cat
2355.png,bird
2356.png,airplane
2357.png,frog
2358.png,truck
2359.png,horse
2360.png,cat
2361.png,horse
2362.png,dog
2363.png,automobile
2364.png,deer
2365.png,frog
2366.png,airplane
2367.png,horse
2368.png,dog
2369.png,ship
2370.png,frog
2371.png,horse
2372.png,dog
2373.png,bird
2374.png,dog
2375.png,dog
2376.png,cat
2377.png,cat
2378.png,bird
2379.png,bird
2380.png,truck
2381.png,truck
2382.png,ship
2383.png,ship
2384.png,cat
2385.png,dog
2386.png,deer
2387.png,cat
2388.png,bird
2389.png,ship
2390.png,automobile
2391.png,automobile
2392.png,airplane
2393.png,horse
2394.png,bird
2395.png,automobile
2396.png,ship
2397.png,horse
2398.png,horse
2399.png,dog
2400.png,horse
2401.png,frog
2402.png,airplane
2403.png,deer
2404.png,airplane
2405.png,cat
2406.png,horse
2407.png,cat
2408.png,frog
2409.png,bird
2410.png,frog
2411.png,dog
2412.png,frog
2413.png,cat
2414.png,airplane
2415.png,cat
2416.png,deer
2417.png,dog
2418.png,ship
2419.png,deer
2420.png,deer
2421.png,airplane
2422.png,airplane
2423.png,automobile
2424.png,airplane
2425.png,frog
2426.png,cat
2427.png,ship
2428.png,airplane
2429.png,automobile
2430.png,airplane
2431.png,horse
2432.png,automobile
2433.png,cat
2434.png,automobile
2435.png,ship
2436.png,airplane
2437.png,bird
2438.png,truck
2439.png,ship
2440.png,frog
2441.png,dog
2442.png,ship
2443.png,deer
2444.png,cat
2445.png,deer
2446.png,automobile
2447.png,airplane
2448.png,cat
2449.png,truck
2450.png,horse
2451.png,deer
2452.png,airplane
2453.png,cat
2454.png,airplane
2455.png,ship
2456.png,automobile
2457.png,automobile
2458.png,dog
2459.png,horse
2460.png,airplane
2461.png,airplane
2462.png,deer
2463.png,ship
2464.png,ship
2465.png,ship
2466.png,deer
2467.png,automobile
2468.png,bird
2469.png,truck
2470.png,automobile
2471.png,bird
2472.png,ship
2473.png,horse
2474.png,airplane
2475.png,horse
2476.png,frog
2477.png,bird
2478.png,truck
2479.png,airplane
2480.png,frog
2481.png,horse
2482.png,horse
2483.png,dog
2484.png,ship
2485.png,bird
2486.png,deer
2487.png,deer
2488.png,ship
2489.png,deer
2490.png,ship
2491.png,airplane
2492.png,bird
2493.png,horse
2494.png,horse
2495.png,frog
2496.png,truck
2497.png,automobile
2498.png,truck
2499.png,truck
2500.png,horse
2501.png,dog
2502.png,cat
2503.png,horse
2504.png,frog
2505.png,airplane
2506.png,cat
2507.png,truck
2508.png,bird
2509.png,truck
2510.png,dog
2511.png,frog
2512.png,automobile
2513.png,airplane
2514.png,airplane
2515.png,bird
2516.png,deer
2517.png,dog
2518.png,frog
2519.png,cat
2520.png,frog
2521.png,deer
2522.png,cat
2523.png,dog
2524.png,ship
2525.png,truck
2526.png,cat
2527.png,truck
2528.png,cat
2529.png,deer
2530.png,truck
2531.png,cat
2532.png,truck
2533.png,dog
2534.png,bird
2535.png,ship
2536.png,bird
2537.png,frog
2538.png,bird
2539.png,bird
2540.png,horse
2541.png,bird
2542.png,horse
2543.png,frog
2544.png,bird
2545.png,deer
2546.png,automobile
2547.png,bird
2548.png,truck
2549.png,truck
2550.png,dog
2551.png,bird
2552.png,truck
2553.png,ship
2554.png,horse
2555.png,horse
2556.png,dog
2557.png,frog
2558.png,bird
2559.png,ship
2560.png,cat
2561.png,horse
2562.png,bird
2563.png,cat
2564.png,horse
2565.png,cat
2566.png,cat
2567.png,frog
2568.png,bird
2569.png,automobile
2570.png,automobile
2571.png,automobile
2572.png,frog
2573.png,truck
2574.png,deer
2575.png,airplane
2576.png,bird
2577.png,deer
2578.png,ship
2579.png,airplane
2580.png,dog
2581.png,deer
2582.png,cat
2583.png,automobile
2584.png,frog
2585.png,automobile
2586.png,truck
2587.png,ship
2588.png,automobile
2589.png,automobile
2590.png,bird
2591.png,ship
2592.png,deer
2593.png,ship
2594.png,ship
2595.png,cat
2596.png,bird
2597.png,frog
2598.png,automobile
2599.png,airplane
2600.png,ship
2601.png,automobile
2602.png,horse
2603.png,frog
2604.png,ship
2605.png,dog
2606.png,frog
2607.png,cat
2608.png,frog
2609.png,horse
2610.png,truck
2611.png,bird
2612.png,horse
2613.png,horse
2614.png,airplane
2615.png,horse
2616.png,automobile
2617.png,horse
2618.png,airplane
2619.png,frog
2620.png,bird
2621.png,horse
2622.png,dog
2623.png,airplane
2624.png,frog
2625.png,truck
2626.png,frog
2627.png,bird
2628.png,cat
2629.png,automobile
2630.png,deer
2631.png,automobile
2632.png,frog
2633.png,truck
2634.png,airplane
2635.png,dog
2636.png,ship
2637.png,truck
2638.png,truck
2639.png,frog
2640.png,airplane
2641.png,ship
2642.png,bird
2643.png,airplane
2644.png,ship
2645.png,truck
2646.png,truck
2647.png,ship
2648.png,deer
2649.png,cat
2650.png,cat
2651.png,frog
2652.png,horse
2653.png,airplane
2654.png,frog
2655.png,deer
2656.png,truck
2657.png,automobile
2658.png,dog
2659.png,ship
2660.png,airplane
2661.png,airplane
2662.png,automobile
2663.png,airplane
2664.png,ship
2665.png,truck
2666.png,cat
2667.png,ship
2668.png,truck
2669.png,cat
2670.png,horse
2671.png,ship
2672.png,truck
2673.png,deer
2674.png,deer
2675.png,frog
2676.png,airplane
2677.png,truck
2678.png,horse
2679.png,bird
2680.png,ship
2681.png,airplane
2682.png,frog
2683.png,bird
2684.png,airplane
2685.png,frog
2686.png,dog
2687.png,dog
2688.png,ship
2689.png,dog
2690.png,ship
2691.png,frog
2692.png,deer
2693.png,airplane
2694.png,bird
2695.png,frog
2696.png,deer
2697.png,cat
2698.png,frog
2699.png,bird
2700.png,cat
2701.png,horse
2702.png,horse
2703.png,bird
2704.png,deer
2705.png,bird
2706.png,deer
2707.png,truck
2708.png,airplane
2709.png,bird
2710.png,dog
2711.png,deer
2712.png,dog
2713.png,deer
2714.png,frog
2715.png,airplane
2716.png,horse
2717.png,horse
2718.png,dog
2719.png,airplane
2720.png,bird
2721.png,airplane
2722.png,ship
2723.png,dog
2724.png,cat
2725.png,horse
2726.png,deer
2727.png,dog
2728.png,automobile
2729.png,truck
2730.png,frog
2731.png,dog
2732.png,automobile
2733.png,ship
2734.png,dog
2735.png,deer
2736.png,ship
2737.png,dog
2738.png,bird
2739.png,cat
2740.png,cat
2741.png,ship
2742.png,bird
2743.png,bird
2744.png,ship
2745.png,bird
2746.png,dog
2747.png,horse
2748.png,dog
2749.png,dog
2750.png,ship
2751.png,horse
2752.png,frog
2753.png,automobile
2754.png,automobile
2755.png,ship
2756.png,dog
2757.png,automobile
2758.png,truck
2759.png,truck
2760.png,bird
2761.png,bird
2762.png,truck
2763.png,automobile
2764.png,dog
2765.png,bird
2766.png,automobile
2767.png,cat
2768.png,truck
2769.png,truck
2770.png,automobile
2771.png,cat
2772.png,automobile
2773.png,bird
2774.png,airplane
2775.png,frog
2776.png,automobile
2777.png,horse
2778.png,frog
2779.png,ship
2780.png,deer
2781.png,airplane
2782.png,cat
2783.png,cat
2784.png,horse
2785.png,bird
2786.png,cat
2787.png,frog
2788.png,deer
2789.png,dog
2790.png,bird
2791.png,horse
2792.png,bird
2793.png,deer
2794.png,truck
2795.png,dog
2796.png,automobile
2797.png,frog
2798.png,ship
2799.png,ship
2800.png,bird
2801.png,automobile
2802.png,horse
2803.png,automobile
2804.png,ship
2805.png,airplane
2806.png,ship
2807.png,dog
2808.png,horse
2809.png,airplane
2810.png,cat
2811.png,frog
2812.png,deer
2813.png,bird
2814.png,horse
2815.png,horse
2816.png,ship
2817.png,bird
2818.png,ship
2819.png,truck
2820.png,ship
2821.png,ship
2822.png,deer
2823.png,frog
2824.png,horse
2825.png,airplane
2826.png,automobile
2827.png,bird
2828.png,automobile
2829.png,automobile
2830.png,truck
2831.png,deer
2832.png,frog
2833.png,deer
2834.png,bird
2835.png,horse
2836.png,deer
2837.png,frog
2838.png,automobile
2839.png,truck
2840.png,deer
2841.png,truck
2842.png,automobile
2843.png,deer
2844.png,dog
2845.png,automobile
2846.png,truck
2847.png,bird
2848.png,ship
2849.png,airplane
2850.png,automobile
2851.png,dog
2852.png,automobile
2853.png,horse
2854.png,truck
2855.png,bird
2856.png,airplane
2857.png,deer
2858.png,ship
2859.png,deer
2860.png,airplane
2861.png,bird
2862.png,airplane
2863.png,automobile
2864.png,airplane
2865.png,dog
2866.png,cat
2867.png,frog
2868.png,bird
2869.png,bird
2870.png,bird
2871.png,bird
2872.png,frog
2873.png,frog
2874.png,ship
2875.png,frog
2876.png,bird
2877.png,cat
2878.png,dog
2879.png,bird
2880.png,ship
2881.png,truck
2882.png,ship
2883.png,airplane
2884.png,automobile
2885.png,dog
2886.png,airplane
2887.png,truck
2888.png,automobile
2889.png,frog
2890.png,horse
2891.png,truck
2892.png,horse
2893.png,cat
2894.png,frog
2895.png,bird
2896.png,airplane
2897.png,deer
2898.png,horse
2899.png,frog
2900.png,deer
2901.png,deer
2902.png,dog
2903.png,bird
2904.png,cat
2905.png,deer
2906.png,deer
2907.png,dog
2908.png,bird
2909.png,truck
2910.png,frog
2911.png,automobile
2912.png,deer
2913.png,horse
2914.png,deer
2915.png,ship
2916.png,frog
2917.png,dog
2918.png,truck
2919.png,ship
2920.png,truck
2921.png,truck
2922.png,deer
2923.png,deer
2924.png,ship
2925.png,frog
2926.png,frog
2927.png,deer
2928.png,bird
2929.png,automobile
2930.png,ship
2931.png,cat
2932.png,cat
2933.png,airplane
2934.png,cat
2935.png,ship
2936.png,truck
2937.png,bird
2938.png,frog
2939.png,bird
2940.png,frog
2941.png,dog
2942.png,frog
2943.png,ship
2944.png,deer
2945.png,cat
2946.png,dog
2947.png,airplane
2948.png,cat
2949.png,bird
2950.png,airplane
2951.png,airplane
2952.png,deer
2953.png,ship
2954.png,truck
2955.png,ship
2956.png,frog
2957.png,truck
2958.png,bird
2959.png,automobile
2960.png,airplane
2961.png,horse
2962.png,truck
2963.png,airplane
2964.png,dog
2965.png,airplane
2966.png,frog
2967.png,bird
2968.png,airplane
2969.png,frog
2970.png,horse
2971.png,frog
2972.png,bird
2973.png,frog
2974.png,horse
2975.png,ship
2976.png,bird
2977.png,deer
2978.png,horse
2979.png,frog
2980.png,ship
2981.png,horse
2982.png,horse
2983.png,cat
2984.png,bird
2985.png,dog
2986.png,truck
2987.png,cat
2988.png,ship
2989.png,bird
2990.png,frog
2991.png,deer
2992.png,truck
2993.png,frog
2994.png,bird
2995.png,automobile
2996.png,deer
2997.png,airplane
2998.png,frog
2999.png,frog
3000.png,deer
3001.png,cat
3002.png,deer
3003.png,dog
3004.png,cat
3005.png,frog
3006.png,dog
3007.png,truck
3008.png,truck
3009.png,dog
3010.png,automobile
3011.png,frog
3012.png,airplane
3013.png,bird
3014.png,horse
3015.png,truck
3016.png,dog
3017.png,cat
3018.png,dog
3019.png,frog
3020.png,bird
3021.png,automobile
3022.png,dog
3023.png,dog
3024.png,truck
3025.png,airplane
3026.png,automobile
3027.png,cat
3028.png,deer
3029.png,dog
3030.png,horse
3031.png,deer
3032.png,dog
3033.png,truck
3034.png,frog
3035.png,automobile
3036.png,horse
3037.png,deer
3038.png,bird
3039.png,ship
3040.png,ship
3041.png,dog
3042.png,frog
3043.png,airplane
3044.png,cat
3045.png,deer
3046.png,truck
3047.png,deer
3048.png,dog
3049.png,frog
3050.png,airplane
3051.png,horse
3052.png,airplane
3053.png,cat
3054.png,airplane
3055.png,horse
3056.png,dog
3057.png,ship
3058.png,cat
3059.png,ship
3060.png,automobile
3061.png,dog
3062.png,truck
3063.png,automobile
3064.png,airplane
3065.png,automobile
3066.png,ship
3067.png,airplane
3068.png,ship
3069.png,bird
3070.png,dog
3071.png,frog
3072.png,horse
3073.png,automobile
3074.png,airplane
3075.png,bird
3076.png,truck
3077.png,airplane
